product,verified,rating,date,author,content,title
Apple - HomePod - Space Gray,1,4,13 Sep 2020,Jeff,"Excellent sound. Love using it to set alarms, control HomeKit devices, and listen to music. I got it while it was discounted. I wouldn’t pay full price for it.","Great sound, pick it up if the price is right."
Apple - HomePod - Space Gray,1,4,13 Sep 2020,otorabian,"This is coming from an audiophile so take it with a grain of salt. For the $200 I paid, it's pretty darn good. For convenience alone I think it's worth it. But for sheer sound quality, it doesn't come close to a set of decent bookshelves.
Would have been nice to be portable instead of wired.",Sound quality is just ok
Apple - HomePod - Space Gray,1,5,13 Sep 2020,PowerOut,The Apple HomePod is the sleeper item that Apple sells after hearing the audio acoustics coming from such a small speaker it is really impressive it seems that small is the new normal thinking about the HomePod Microsoft Surface Duo and many future products going in that direction,Great sound from Apple
Apple - HomePod - Space Gray,1,5,13 Sep 2020,mrsmarquez2u,I just love the HomePod! I love that all you have to do is speak what you want and Siri is on it. Gotta love technology!!!,Awesome product
Apple - HomePod - Space Gray,1,3,13 Sep 2020,DADDAL,"The set up on the HomePod was easy but:
1.  The app is primitive,  
2.  It plays Apple Music, but it can't use Spotify or Pandora.
3.  Sound quality didn't impress.
Returned the HomePod.",Not for us!
Apple - HomePod - Space Gray,1,4,13 Sep 2020,LESNS2001,"I own 2 of these and  use mine with my Apple TV in stereo mode. I think it sounds great, not as good as a 5.1 system but very good for 2 speakers.",I really like mine!
Apple - HomePod - Space Gray,1,3,13 Sep 2020,Mudda,"The HomePod disconnects itself sometimes when your in the middle of playing music or there difficulty reconnecting. Bass is good though could’ve got a regular Bluetooth speaker, the HomePod not really all that",It’s ok when it wants to be
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Eshe1,"I had the Amazon studio speaker/hub first, but the music quality was extremely low you could tell that Amazon basically put multiple speakers inside the Studio’s body and called it a day. Apple on the other hand clearly thought about every tiny aspect of the HomePod, and the music quality is 100,000x better!!",My favorite!
Apple - HomePod - Space Gray,1,1,13 Sep 2020,Raghu,Person owned it has made it defective. Not cosmetically but harware,Used. But not even working properly
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Sexiboi,"Great, for Apple users it’s a must. The sound is amazing!!!!",Greatest
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Nancedogg,Amazing as a solo....even better as a duo for surround sound,Perfect
Apple - HomePod - Space Gray,1,5,13 Sep 2020,TechLover1800,I have Amazon Studios that connect to my fire stick but they don’t connect to my Apple TV so I bought the Apple HomePods and before that I bought a sound bar with the 5.1 it was just too much wires in too much extra work connecting a bracket and this was simple enough and sounds great great,Great
Apple - HomePod - Space Gray,1,5,13 Sep 2020,redslash87,"When everyone says this is a great sounding speaker, they’re right. It sounds great and is a great HomeKit hub.",Great Sounding Speaker
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Mark,I'm by no means an audiophile but this thing sounds great! I only use it for music and podcasts and it works perfect for those couple things.,Should have purchased sooner.
Apple - HomePod - Space Gray,1,4,13 Sep 2020,Fonz,I was impressed at how this small box can sound so great! I’ll give it 4 starts because it often struggles to connect to my phone.,Great sound quality!
Apple - HomePod - Space Gray,1,5,13 Sep 2020,jefft,"I know I’m a little late to the party, but I just picked up the HomePod. I love it! Great sound and easy to set up. If you love music, I highly recommend it!",Love it!
Apple - HomePod - Space Gray,1,4,13 Sep 2020,Topher,"It’s objectively nice to be able to say “Hey Siri” and start playing music, control my Apple TV, or ask questions. The voice recognition is spotty, though, and frequently doesn’t react or does something other than what I said—the worst of which was a “play something else” voice command that played a different song by the exact same band.

Siri issues aside, though, this speaker is great. Nice volume and great sound, plus it’s able to work with HomeKit (though I don’t have anything to test that functionality). Definitely recommended.","Great sound, inconsistent functionality"
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Oldman,The HomePod was Easy to setup.  The sound quality is excellent.,Great speaker.  Easy to setup
Apple - HomePod - Space Gray,1,4,13 Sep 2020,Salty,"HomePod has amazing sound, even better when you pair 2! I use Apple Music as my music streaming preference and it works beautifully! Mostly use it for music and controlling my Hue Lights with the help of Siri.",Awesome Sound
Apple - HomePod - Space Gray,1,4,13 Sep 2020,WhyKn0t,"Apple did a good job on this one. Great sound, but siri is not as powerful as alexa or other virtual assistants. Handy if youve got a bunch of other apple stuff","Great sound, light on features"
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Capomo,this homepod is the best it sounds great and is very easy to use,Great
Apple - HomePod - Space Gray,1,5,13 Sep 2020,HoneyBee,"I love the speaker, jus wish it was wireless ..  Other than that great",I’m an Apple fan
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Kris,Excellent item. Audio is crystal clear and Siri responds in a flash. Easy to set up. Not a day goes by when I’m not using it.,AppleHomePod
Apple - HomePod - Space Gray,1,5,13 Sep 2020,MrTop1Percent,"I’m a first time HomePod buyer and the sound quality of this device rocks! It’s very impressive, now that they support third party services like Spotify now. If you’re on the fence about the color, just get Space Gray!",My bedroom is now the ThunderDome
Apple - HomePod - Space Gray,1,5,13 Sep 2020,TonyTM,"Does a great job filling a room with sound. If you are wired into the Apple ecosystem, it’s the smart speaker for you.",Awesome speaker for the Apple Lover
Apple - HomePod - Space Gray,1,5,13 Sep 2020,JONESDS,"Does a great job filling the room with music.   Produces good quality audio, no listening fatigue.",Great speaker
Apple - HomePod - Space Gray,1,5,13 Sep 2020,CheckerMan22,"Great speaker, and love that it controls all of my Phillips hue lights. Must have at least one or two in every room of the house!",Sorry neighbors
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Gubi,Excellent product and service! Will definitely buy from here again!,Excellent product and service! Will definitely buy
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Char,HomePod is awesome!  Very easy to install and use!,Love it!
Apple - HomePod - Space Gray,1,5,13 Sep 2020,NecroAether,Bought this when it was on sale because I've been wanting one for SO long. BEST purchase ever!! It's sounds amazing!! So good in fact I got a few family members and a few friends that now want one. LOL,Amazing!!
Apple - HomePod - Space Gray,1,5,13 Sep 2020,Randy,"As with everything Apple, this speaker is awesome. Extremely simple to use. The only controls are on the top of the speaker which is basically tapping it to talk to Siri (you can always just say “Hey Siri”) and there is a + and - to manually control volume.  The speaker sounds incredible, rivaling other high end speakers I have. Speakers and microphones are all the way around the speaker, so it literally is 360° sound and listening. All of this is covered in a really cool rubber feeling mesh which gives the HomePod a Modern, non-obtrusive look. Setup is ridiculously simple using the Home app. It works with any HomeKit compatible accessory and others that can be configured with the Apple Shortcuts app.  I have been using one and just purchased a second one for another area of the home. Using Airplay2 you can link these for stereo effect and multi room music, which I have not done yet.",Amazing
Apple - HomePod - Space Gray,1,5,13 Sep 2020,B808,"Great product, gives my room a modern look. I Took out my Bose v37 home stereo system and replaced it with this. And I must say even though it’s just one speaker the quality is there,  not to mention the convenience.",Love it.
Apple - HomePod - Space Gray,1,5,13 Sep 2020,bluemoon,"works great is you have Apple Music subscription, still you can airplay from other music apps. great for podcast got a deep clear voice.",Nice clear sound
