product,verified,rating,date,author,content,title
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,isaac,"My wife and I moved into a newly built home with a brand new thermostat and that thing was such a pain to deal with, after the rebates this thing is so worth it and super easy to install.",So much easier
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Sep 2020,JayR,I love it light us when you walk past it a night time,high tech
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,ManFred,"Was easy to install and use
We like the look of the item on the wall",Easy install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Sep 2020,Ipods,I really like this thermostat. It’s so easy to use. I love the nest app you can use with it. It makes life so much easier.,Nest thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Marf,I love our Nest Learning Thermometer! It is easy to install and use! We have had some complicated thermostats before and I couldn’t use it correctly!,Easy to Install
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,LeslieHome,This is my 4th google thermostat.  I have them at several homes.  I would not do without it.  Love.,Great buy
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,4,23 Sep 2020,SoSad,"Not too hard to install. Just a little knowledge of cutting off power in the electrical panel and following directions, it took less than an hour.",Medium level
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Sep 2020,Dell,"We love it, I don't know how can I live without it.",We love it
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,amyvera,"I love this thermostat. It is so high tech, and does the thinking for me. Love it!",The perfect thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jan 2020,Nd83,Once installed this worked great. I setup a schedule to heat my home an hour befor I get home and it’s always nice and cozy. Best part is I setup a pin so no1 can increase the heat above a certain range. A must have for people with kids that like to turn up the heat needlessly.,Best purchase ever!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,Jane,"Easy to use. Has lowered our bills because we never have to worry about forgetting to turn off the heat or AC now... Set up takes a beat, but once it's in place it's fantastic.",Love the Nest
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,tafwt,"I love this device and cant wait to see how much energy I have saved this month. I know from looking at the history (the first day I let it run the same schedule as my old programmable thermostat did on a weekend when I was home). The difference in how much it ran that day compared to since then, when I can turn it up and down, with my Echo, is unbelievable. And it is so convenient in the middle of the night to be able to use my voice to turn the thermostat up or down instead of getting out of bed and going down the stairs to reach the thermostat. I love all smart devices, but this one is hands down the best. And though this is the only brand I have tried, as it is my first smart thermostat, I can't imagine any other could be any better. From the eco settings, to the history and it even tells you the humidity, and of course the ease of use through voice control.",Excellent
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,szimath,Replaced the one I had from the builder. Much better!,Much better than the old one
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,marsipenj,Great thermostat work smart and easy to use ..keep my house cold and this summer .,Excellent thermostat
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,Micaela,Great item if you have kids that mess with the thermometer!,Great!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Aug 2020,Bcruz,Easy to install! Never going back to that old fashioned thermostat!,Amazing
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jul 2020,tinyboo97,App is super convenient to use.   Very easy to navigate when away from the house.,Great thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2018,wildman1037,"If you're looking for a great thermostat with lots of functionality, look no further.

Install was easy enough. Very intuitive menu system was easy to navigate, and the thermostat was hooked up to my wifi in minutes.

After installing, just begin using. After about a week, the Nest thermostat learned all of our heating/cooling patterns and I haven't had to make an adjustment since. No setting up daily or weekday/weekend schedules!

Your nest also keeps track of how long your heat/AC runs each day and can display it to you. When you hook it to an online account, it can also provide you with monthly email reports of your energy usage.

Finally, it was super simple to get this hooked up to my Amazon Echo, so I now no longer need to walk over to the thermostat to make adjustments. The Echo can make adjustments via simple voice commands.

Highly recommended puchase!","Great thermostat, easy install"
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Filter,I installed the first thermostat year ago and had to get the second one because I liked that much. Easy to install you can do it yourself.,Great smart thermostat!
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jun 2020,Deanie,This is a great addition to the smart home and air conditioning system. We’re still learning the basics it’s works very well,Smartest thing ever
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2019,NHL18fan,"I've always wanted one of these, but just never got around to getting one. I recently put in new central air conditioning at my sister's house and decided to finally get one. It is such a nice thing to have, now the central air will no longer be on unnecessarily and it is just a great feeling to have control over it from where ever you are. I loved it so much that I added two more E versions and I plan on getting 1 more to complete every zone in the house.",so happy to finally own one of these
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Apr 2020,ArmyVet,"Always wanted one of these, then got one on sale. Easy to install, just make sure you take a pic of your old thermostat wiring before you install, makes it a much simpler process.",Great product
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Jan 2020,Sticks,"Installer was on time polite, very  knowledgeable. Out of box tv was damaged which he noticed right away. Went back to store for another tv and return asap. Installed new tv and did a great job. This is the 4th time I've used Best Buy's Geek Squad and recommend them.","65"" LG Nano delivery and wall mount."
Google - Nest Learning Smart Thermostat - 3rd Generation - White,1,5,23 Nov 2016,Sky2mato,"I purchased the NEST thermostat when my Honeywell thermostat stopped connecting to the Internet. I wish I had bought the NEST 1st. The hookup was simple and straight forward. The programming at first was a little cumbersome, but then I was able to get the hang of it. The programming should not be a deterrent to not buying this. In fact we have lost power a couple times and when we get the power back it re-syncs with the internet and all is good. That was the issue I was having with my Honeywell.",Nest is the BEST!
